county,kg_seized,period_label,period_date,time_idx,half,year,log_kg_seized,county_total,is_hotspot,lag_1,log_lag_1,lag_2,log_lag_2,lag_3,log_lag_3,roll_mean_2,roll_mean_3,roll_std_3,log_roll_mean_2,log_roll_mean_3,diff_1,log_diff_1,pct_change,trend_up,national_kg,county_share_pct,z_score
Kericho,533.25,2023 H2,2023-09-30,5,2,2023,6.280863894199257,1256.915,0,17.2,2.9014215940827497,50.6,3.9435216724875173,25.335,3.270898852935353,275.225,200.35,288.7831322982698,4.5911427441410035,4.375269053589841,516.05,3.3794423001165073,3000.290697674419,1,13714.12,3.8883,1.7314465502702305
Kericho,10.3,2024 H1,2024-03-31,6,1,2024,2.424802725718295,1256.915,0,533.25,6.280863894199257,17.2,2.9014215940827497,50.6,3.9435216724875173,271.775,186.91666666666663,299.95330608835326,4.3528333099587755,3.8690294046667675,-522.95,-3.856061168480962,-98.06844819503048,0,13415.2,0.0768,-0.5690529115746693
Kericho,76.0,2024 H2,2024-09-30,7,2,2024,4.343805421853684,1256.915,0,10.3,2.424802725718295,533.25,6.280863894199257,17.2,2.9014215940827497,43.15,206.51666666666665,284.8598354161803,3.3843040737859895,4.349824013923745,65.7,1.9190026961353892,637.8640776699028,1,14737.7,0.5157,-0.28003328322930193
Kericho,543.32,2025 H1,2025-03-31,8,1,2025,6.299537309207497,1256.915,0,76.0,4.343805421853684,10.3,2.424802725718295,533.25,6.280863894199257,309.66,209.87333333333333,290.63573788048393,5.321671365530591,4.356048485593159,467.32000000000005,1.9557318873538128,614.8947368421053,1,12752.52,4.2605,1.7757452969587824
Kiambu,25.125,2021 H1,2021-03-31,0,1,2021,3.262892710284975,3915.925,0,,,,,,,25.125,25.125,0.0,3.262892710284975,3.262892710284975,,,,0,6932.09297,0.3624,-1.3452525346623954
Kiambu,523.54,2021 H2,2021-09-30,1,2,2021,6.26252168803619,3915.925,0,25.125,3.262892710284975,,,,,274.3325,274.3325,352.43262634509307,4.762707199160583,4.762707199160583,498.41499999999996,2.999628977751215,1983.7412935323382,1,4781.42,10.9495,0.2901874291767883
Kiambu,97.263,2022 H1,2022-03-31,2,1,2022,4.587647557518073,3915.925,0,523.54,6.26252168803619,25.125,3.262892710284975,,,310.4015,215.30933333333334,269.3614312895098,5.425084622777131,4.704353985279746,-426.27699999999993,-1.6748741305181172,-81.4220498911258,0,3621.407,2.6858,-1.108547443299914
Kiambu,122.367,2022 H2,2022-09-30,3,2,2022,4.815163652692791,3915.925,0,97.263,4.587647557518073,523.54,6.26252168803619,25.125,3.262892710284975,109.815,247.72333333333333,239.19380826504124,4.701405605105432,5.221777632749018,25.104,0.2275160951747175,25.810431510440758,1,7249.725,1.6879,-1.026174150256529
Kiambu,522.64,2023 H1,2023-03-31,4,1,2023,6.260804425311898,3915.925,0,122.367,4.815163652692791,97.263,4.587647557518073,523.54,6.26252168803619,322.5035,247.42333333333332,238.6749105212639,5.537984039002344,5.22120521184092,400.27299999999997,1.4456407726191074,327.1086158850016,1,11866.28,4.4044,0.28723427574550064
Kiambu,981.44,2023 H2,2023-09-30,5,2,2023,6.890039273176357,3915.925,0,522.64,6.260804425311898,122.367,4.815163652692791,97.263,4.587647557518073,752.04,542.149,429.8686492906874,6.575421849244127,5.988669117060348,458.80000000000007,0.6292348478644589,87.78509107607533,1,13714.12,7.1564,1.7926862693841705
Kiambu,518.4,2024 H1,2024-03-31,6,1,2024,6.252674299228648,3915.925,0,981.44,6.890039273176357,522.64,6.260804425311898,122.367,4.815163652692791,749.9200000000001,674.16,266.1207304965174,6.571356786202502,6.467839332572301,-463.0400000000001,-0.637364973947709,-47.1796543853929,0,13415.2,3.8643,0.2733216418025452
Kiambu,493.3,2024 H2,2024-09-30,7,2,2024,6.203142620312914,3915.925,0,518.4,6.252674299228648,981.44,6.890039273176357,522.64,6.260804425311898,505.85,664.38,274.8686690039446,6.227908459770781,6.448618730905973,-25.099999999999966,-0.04953167891573429,-4.841820987654311,0,14737.7,3.3472,0.19096147388552132
Kiambu,631.85,2025 H1,2025-03-31,8,1,2025,6.450233427238458,3915.925,0,493.3,6.203142620312914,518.4,6.252674299228648,981.44,6.890039273176357,562.575,547.85,73.82074572909718,6.326688023775685,6.302016782260007,138.55,0.2470908069255442,28.086357186296375,1,12752.52,4.9547,0.6455830382243132
Kilifi,36.87,2021 H1,2021-03-31,0,1,2021,3.634159241913703,4667.34,0,,,,,,,36.87,36.87,0.0,3.634159241913703,3.634159241913703,,,,0,6932.09297,0.5319,-0.8502387568081171
Kilifi,41.51,2021 H2,2021-09-30,1,2,2021,3.749739342370699,4667.34,0,36.87,3.634159241913703,,,,,39.19,39.19,3.280975464705581,3.6919492921422012,3.6919492921422012,4.640000000000001,0.11558010045699563,12.584757255221056,1,4781.42,0.8682,-0.8420491849966563
Kilifi,16.522,2022 H1,2022-03-31,2,1,2022,2.863457234244172,4667.34,0,41.51,3.749739342370699,36.87,3.634159241913703,,,29.016,31.633999999999997,13.291418584936672,3.3065982883074354,3.4157852728428577,-24.988,-0.8862821081265269,-60.19754276078053,0,3621.407,0.4562,-0.8861528531916532
Kilifi,137.868,2022 H2,2022-09-30,3,2,2022,4.933523841648913,4667.34,0,16.522,2.863457234244172,41.51,3.749739342370699,36.87,3.634159241913703,77.195,65.3,64.07562722283724,3.8984905379465427,3.848906806087928,121.346,2.0700666074047414,734.4510349836582,1,7249.725,1.9017,-0.671977900382701
Kilifi,1028.05,2023 H1,2023-03-31,4,1,2023,6.9363913255184695,4667.34,0,137.868,4.933523841648913,16.522,2.863457234244172,41.51,3.749739342370699,582.959,394.1466666666667,552.3190110229172,5.934957583583691,4.911124133803852,890.182,2.002867483869556,645.6770244001508,1,11866.28,8.6636,0.8991879216582283
Kilifi,1710.38,2023 H2,2023-09-30,5,2,2023,7.445055341576999,4667.34,0,1028.05,6.9363913255184695,137.868,4.933523841648913,16.522,2.863457234244172,1369.2150000000001,958.766,788.5421371290187,7.190723333547734,6.438323502914794,682.3300000000002,0.5086640160585292,66.37128544331503,1,13714.12,12.4717,2.1034962264242063
Kilifi,469.9,2024 H1,2024-03-31,6,1,2024,6.154645757249509,4667.34,0,1710.38,7.445055341576999,1028.05,6.9363913255184695,137.868,4.933523841648913,1090.14,1069.4433333333334,621.2750708288023,6.799850549413254,6.845364141448326,-1240.48,-1.2904095843274899,-72.52657304224792,0,13415.2,3.5027,-0.08594343751567628
Kilifi,688.0,2024 H2,2024-09-30,7,2,2024,6.535241271013659,4667.34,0,469.9,6.154645757249509,1710.38,7.445055341576999,1028.05,6.9363913255184695,578.95,956.0933333333332,662.2712315459078,6.344943514131584,6.711647456613389,218.10000000000002,0.3805955137641499,46.41413066609918,1,14737.7,4.6683,0.29900173750148507
Kilifi,538.24,2025 H1,2025-03-31,8,1,2025,6.290160740822864,4667.34,0,688.0,6.535241271013659,469.9,6.154645757249509,1710.38,7.445055341576999,613.12,565.38,111.55418952240193,6.412701005918262,6.326682589695344,-149.76,-0.245080530190795,-21.76744186046512,0,12752.52,4.2207,0.0346762473108841
Kirinyanga,71.4,2021 H1,2021-03-31,0,1,2021,4.282206299391671,479.266,0,,,,,,,71.4,71.4,0.0,4.282206299391671,4.282206299391671,,,,0,6932.09297,1.03,0.1885027975874979
